movie_id,电影名,电影类型,导演演员信息,发行日期,制片国家,评分,评论数,排名
https://movie.douban.com/subject/1297630/,第六感,剧情悬疑惊悚,导演:M·奈特·沙马兰M.NightShyamalan主演:布鲁斯·威利斯BruceWi...,1999,美国,8.9,438548,104
https://movie.douban.com/subject/1291875/,阳光灿烂的日子,剧情爱情,导演:姜文WenJiang主演:夏雨YuXia/宁静JingNing/陶虹HongTao,1994,中国大陆中国香港,8.8,496818,105
https://movie.douban.com/subject/1291999/,重庆森林,剧情爱情,导演:王家卫KarWaiWong主演:林青霞BrigitteLin/金城武TakeshiK...,1994,中国香港,8.8,633285,106
https://movie.douban.com/subject/1306249/,唐伯虎点秋香,喜剧爱情古装,导演:李力持Lik-ChiLee主演:周星驰StephenChow/巩俐LiGong/陈...,1993,中国香港,8.7,836239,107
https://movie.douban.com/subject/5322596/,超脱,剧情,导演:托尼·凯耶TonyKaye主演:艾德里安·布洛迪AdrienBrody/马西...,2011,美国,8.9,386238,108
https://movie.douban.com/subject/1296339/,爱在黎明破晓前,剧情爱情,导演:理查德·林克莱特RichardLinklater主演:伊桑·霍克EthanHawke...,1995,美国奥地利瑞士,8.8,492092,109
https://movie.douban.com/subject/25814707/,小森林 冬春篇,剧情,导演:森淳一JunichiMori主演:桥本爱AiHashimoto/三浦贵大Takahir...,2015,日本,9.0,303587,110
https://movie.douban.com/subject/2149806/,入殓师,剧情,导演:泷田洋二郎YôjirôTakita主演:本木雅弘MasahiroMotoki/...,2008,日本,8.9,474946,111
https://movie.douban.com/subject/1292434/,一一,剧情爱情家庭,导演:杨德昌EdwardYang主演:吴念真/李凯莉KellyLee/金燕玲Elai...,2000,中国台湾日本,9.1,283749,112
https://movie.douban.com/subject/21318488/,消失的爱人,剧情犯罪悬疑惊悚,导演:大卫·芬奇DavidFincher主演:本·阿弗莱克BenAffleck/罗莎蒙...,2014,美国,8.7,718570,113
https://movie.douban.com/subject/3395373/,蝙蝠侠：黑暗骑士崛起,剧情动作科幻犯罪惊悚,导演:克里斯托弗·诺兰ChristopherNolan主演:克里斯蒂安·贝尔Christ...,2012,美国英国,8.8,572297,114
https://movie.douban.com/subject/1293359/,菊次郎的夏天,剧情喜剧,导演:北野武TakeshiKitano主演:北野武TakeshiKitano/关口雄介Yus...,1999,日本,8.8,452107,115
https://movie.douban.com/subject/1291543/,功夫,动作喜剧犯罪奇幻,导演:周星驰StephenChow主演:周星驰StephenChow/元秋QiuYuen/...,2004,中国大陆中国香港,8.7,802955,116
https://movie.douban.com/subject/1297052/,侧耳倾听,剧情爱情动画,导演:近藤喜文YoshifumiKondo主演:本名阳子YoukoHonna/小林桂树K...,1995,日本,8.9,368413,117
https://movie.douban.com/subject/1297447/,倩女幽魂,爱情奇幻武侠古装,导演:程小东Siu-TungChing主演:张国荣LeslieCheung/王祖贤JoeyW...,1987,中国香港,8.7,585910,118
https://movie.douban.com/subject/11026735/,超能陆战队,喜剧动作科幻动画冒险,导演:唐·霍尔DonHall/克里斯·威廉姆斯ChrisWilliams主演:斯科特...,2014,美国,8.7,802122,119
https://movie.douban.com/subject/26874505/,人生果实,纪录片,导演:伏原健之KenshiFushihara主演:津端修一ShûichiTsubata/津...,2017,日本,9.5,128621,120
https://movie.douban.com/subject/1292337/,无人知晓,剧情,导演:是枝裕和HirokazuKoreeda主演:柳乐优弥YûyaYagira/北浦爱...,2004,日本,9.1,230060,121
https://movie.douban.com/subject/1305164/,甜蜜蜜,剧情爱情,导演:陈可辛PeterChan主演:黎明LeonLai/张曼玉MaggieCheung/...,1996,中国香港,8.9,416580,122
https://movie.douban.com/subject/4202302/,借东西的小人阿莉埃蒂,动画奇幻冒险,导演:米林宏昌HiromasaYonebayashi主演:志田未来MiraiShida/神木...,2010,日本,8.8,436007,123
https://movie.douban.com/subject/5989818/,萤火之森,剧情爱情动画奇幻,导演:大森贵弘TakahiroOmori主演:佐仓绫音AyaneSakura/内山昂辉K...,2011,日本,8.9,408512,124
https://movie.douban.com/subject/1291990/,爱在日落黄昏时,剧情爱情,导演:理查德·林克莱特RichardLinklater主演:伊桑·霍克EthanHawke...,2004,美国法国,8.8,411207,125
https://movie.douban.com/subject/1300992/,完美的世界,剧情犯罪,导演:克林特·伊斯特伍德ClintEastwood主演:凯文·科斯特纳KevinCos...,1993,美国,9.1,220162,126
https://movie.douban.com/subject/3072124/,玛丽和马克思,剧情喜剧动画,导演:亚当·艾略特AdamElliot主演:托妮·科莱特ToniCollette/菲利...,2009,澳大利亚,8.9,359513,127
https://movie.douban.com/subject/2353023/,驯龙高手,动画奇幻冒险,导演:迪恩·德布洛斯DeanDeBlois/克里斯·桑德斯ChrisSanders主演:...,2010,美国,8.7,611851,128
https://movie.douban.com/subject/1291544/,哈利·波特与阿兹卡班的囚徒,奇幻冒险,导演:AlfonsoCuarón主演:丹尼尔·雷德克里夫DanielRadcliffe/Emma...,2004,英国美国,8.8,489685,129
https://movie.douban.com/subject/1292274/,幸福终点站,喜剧剧情爱情,导演:史蒂文·斯皮尔伯格StevenSpielberg主演:汤姆·汉克斯TomHanks...,2004,美国,8.8,436340,130
https://movie.douban.com/subject/4268598/,告白,剧情悬疑,导演:中岛哲也TetsuyaNakashima主演:松隆子TakakoMatsu/冈田将生...,2010,日本,8.7,573857,131
https://movie.douban.com/subject/1291545/,大鱼,剧情家庭奇幻冒险,导演:蒂姆·波顿TimBurton主演:伊万·麦克格雷格EwanMcGregor/阿...,2003,美国,8.8,462341,132
https://movie.douban.com/subject/4917726/,阳光姐妹淘,剧情喜剧,导演:姜炯哲Hyeong-CheolKang主演:沈恩京Eun-kyungShim/闵孝琳Hy...,2011,韩国,8.8,497176,133
https://movie.douban.com/subject/1316510/,射雕英雄传之东成西就,喜剧奇幻武侠古装,导演:刘镇伟JeffreyLau主演:梁朝伟TonyLeungChiuWai/林青霞Bri...,1993,中国香港,8.7,519457,134
https://movie.douban.com/subject/1428581/,天书奇谭,动画奇幻,导演:王树忱ShuchenWang/钱运达YundaQian主演:丁建华JianhuaDin...,1983(中国大陆),中国大陆,9.2,182108,135
https://movie.douban.com/subject/21360417/,恐怖直播,剧情犯罪悬疑,导演:金秉祐Byeong-wooKim主演:河正宇Jung-wooHa/李璟荣Kyeong-y...,2013,韩国,8.8,516754,136
https://movie.douban.com/subject/1291579/,怪兽电力公司,儿童喜剧动画奇幻冒险,导演:彼特·道格特PeteDocter/大卫·斯沃曼DavidSilverman主演:约...,2001,美国,8.7,523515,137
https://movie.douban.com/subject/3287562/,神偷奶爸,喜剧动画冒险,导演:皮艾尔·柯芬PierreCoffin/克里斯·雷纳德ChrisRenaud主演:...,2010,美国法国,8.6,779648,138
https://movie.douban.com/subject/1296996/,哈利·波特与密室,奇幻冒险,导演:ChrisColumbus主演:丹尼尔·雷德克里夫DanielRadcliffe/艾玛...,2002,美国英国德国,8.7,513504,139
https://movie.douban.com/subject/1858711/,玩具总动员3,喜剧动画奇幻冒险,导演:李·昂克里奇LeeUnkrich主演:汤姆·汉克斯TomHanks/蒂姆·艾...,2010,美国,8.9,404191,140
https://movie.douban.com/subject/1418200/,傲慢与偏见,剧情爱情,导演:乔·怀特JoeWright主演:凯拉·奈特莉KeiraKnightley/马修·...,2005,法国英国美国,8.6,621947,141
https://movie.douban.com/subject/10577869/,时空恋旅人,喜剧爱情奇幻,导演:理查德·柯蒂斯RichardCurtis主演:多姆纳尔·格里森DomhnallGl...,2013,英国,8.8,463243,142
https://movie.douban.com/subject/1294240/,教父3,剧情犯罪,导演:弗朗西斯·福特·科波拉FrancisFordCoppola主演:阿尔·帕西诺A...,1990,美国,8.9,280277,143
https://movie.douban.com/subject/25986180/,釜山行,动作惊悚灾难,导演:延尚昊Sang-hoYeon主演:孔侑YooGong/郑有美Yu-miJung/马...,2016,韩国,8.6,931972,144
https://movie.douban.com/subject/26325320/,血战钢锯岭,剧情传记历史战争,导演:梅尔·吉布森MelGibson主演:安德鲁·加菲尔德AndrewGarfield/...,2016,澳大利亚美国,8.7,641718,145
https://movie.douban.com/subject/1307315/,哪吒闹海,冒险动画奇幻,导演:严定宪DingxianYan/王树忱ShuchenWang主演:梁正晖Zhenghui...,1979,中国大陆,9.1,200372,146
https://movie.douban.com/subject/6307447/,被解救的姜戈,剧情动作西部冒险,导演:昆汀·塔伦蒂诺QuentinTarantino主演:杰米·福克斯JamieFoxx/...,2012,美国,8.7,481472,147
https://movie.douban.com/subject/1295399/,七武士,动作冒险剧情,导演:黑泽明AkiraKurosawa主演:三船敏郎ToshirôMifune/志村乔...,1954,日本,9.3,152252,148
https://movie.douban.com/subject/26628357/,一个叫欧维的男人决定去死,剧情,导演:汉内斯·赫尔姆HannesHolm主演:罗夫·拉斯加德RolfLassgård...,2015,瑞典,8.9,325513,149
https://movie.douban.com/subject/1303037/,喜宴,剧情喜剧爱情同性家庭,导演:李安AngLee主演:赵文瑄WinstonChao/郎雄SihungLung/归亚...,1993,中国台湾美国,8.9,271072,150
https://movie.douban.com/subject/1417598/,电锯惊魂,悬疑惊悚恐怖,导演:詹姆斯·温JamesWan主演:雷·沃纳尔LeighWhannell/加利·艾...,2004,美国,8.7,411074,151
https://movie.douban.com/subject/1291585/,风之谷,动画奇幻冒险,导演:宫崎骏HayaoMiyazaki主演:岛本须美SumiShimamoto/松田洋治Y...,1984,日本,8.9,301557,152
https://movie.douban.com/subject/1306861/,我是山姆,剧情家庭,导演:杰茜·尼尔森JessieNelson主演:SeanPenn/DakotaFanning/Mi...,2001,美国,8.9,249801,153
https://movie.douban.com/subject/4920389/,头号玩家,动作科幻冒险,导演:史蒂文·斯皮尔伯格StevenSpielberg主演:泰伊·谢里丹TyeSheri...,2018,美国,8.6,1114169,154
https://movie.douban.com/subject/1297574/,英雄本色,剧情动作犯罪,导演:吴宇森JohnWoo主演:周润发Yun-FatChow/狄龙LungTi/张国...,1986,中国香港,8.7,411631,155
https://movie.douban.com/subject/1292208/,上帝之城,犯罪剧情,导演:费尔南多·梅里尔斯FernandoMeirelles/卡迪亚·兰德KátiaLund&nbsp...,2002,巴西法国,9.0,248087,156
https://movie.douban.com/subject/1578507/,谍影重重3,动作悬疑惊悚,导演:保罗·格林格拉斯PaulGreengrass主演:马特·达蒙MattDamon/...,2007,美国德国,8.8,342501,157
https://movie.douban.com/subject/1907966/,疯狂原始人,喜剧动画冒险,导演:科克·德·米科KirkDeMicco/克里斯·桑德斯ChrisSanders主演...,2013,美国,8.7,695746,158
https://movie.douban.com/subject/1395091/,未麻的部屋,动画奇幻惊悚,导演:今敏SatoshiKon主演:岩男润子JunkoIwao/松本梨香RicaMatsu...,1997,日本,9.0,226477,159
https://movie.douban.com/subject/26611804/,三块广告牌,剧情犯罪,导演:马丁·麦克唐纳MartinMcDonagh主演:弗兰西斯·麦克多蒙德France...,2017,美国英国,8.7,665651,160
https://movie.douban.com/subject/1291822/,卢旺达饭店,剧情传记历史战争,导演:特瑞·乔治TerryGeorge主演:唐·钱德尔DonCheadle/苏菲·奥...,2004,英国南非意大利,8.9,245785,161
https://movie.douban.com/subject/1295409/,纵横四海,剧情喜剧动作犯罪,导演:吴宇森JohnWoo主演:周润发Yun-FatChow/张国荣LeslieCheung...,1991,中国香港,8.8,328516,162
https://movie.douban.com/subject/3792799/,岁月神偷,剧情家庭,导演:罗启锐AlexLaw主演:吴君如SandraNg/任达华SimonYam/钟绍...,2010,中国香港中国大陆,8.7,493294,163
https://movie.douban.com/subject/1291557/,花样年华,剧情爱情,导演:王家卫KarWaiWong主演:梁朝伟TonyLeungChiuWai/张曼玉Ma...,2000,中国香港,8.7,461519,164
https://movie.douban.com/subject/1793929/,达拉斯买家俱乐部,剧情传记同性,导演:让-马克·瓦雷Jean-MarcVallée主演:马修·麦康纳MatthewMcCon...,2013,美国,8.8,359524,165
https://movie.douban.com/subject/25917973/,心迷宫,剧情犯罪悬疑,导演:忻钰坤YukunXin主演:霍卫民WeiminHuo/王笑天XiaotianWang...,2014,中国大陆,8.7,396234,166
https://movie.douban.com/subject/10463953/,模仿游戏,剧情传记战争同性,导演:莫滕·泰杜姆MortenTyldum主演:本尼迪克特·康伯巴奇BenedictC...,2014,英国美国,8.7,489029,167
https://movie.douban.com/subject/1302467/,黑客帝国3：矩阵革命,动作科幻,导演:AndyWachowski/LarryWachowski主演:基努·里维斯KeanuReeves...,2003,美国澳大利亚,8.8,341795,168
https://movie.douban.com/subject/10437779/,新世界,剧情犯罪,导演:朴勋政Hoon-jungPark主演:李政宰Jung-JaeLee/崔岷植Min-sik...,2013,韩国,8.8,285207,169
https://movie.douban.com/subject/1304447/,记忆碎片,犯罪剧情悬疑惊悚,导演:克里斯托弗·诺兰ChristopherNolan主演:盖·皮尔斯GuyPearce/...,2000,美国,8.6,495709,170
https://movie.douban.com/subject/10533913/,头脑特工队,喜剧动画冒险,导演:彼特·道格特PeteDocter/罗纳尔多·德尔·卡门RonaldoDelCarmen&nb...,2015,美国,8.7,474208,171
https://movie.douban.com/subject/26683290/,你的名字。,剧情爱情动画,导演:新海诚MakotoShinkai主演:神木隆之介RyûnosukeKamiki/上...,2016,日本,8.4,1105184,172
https://movie.douban.com/subject/24750126/,荒蛮故事,剧情喜剧犯罪,导演:达米安·斯兹弗隆DamiánSzifron主演:达里奥·葛兰帝内提Darío...,2014,阿根廷西班牙,8.8,341582,173
https://movie.douban.com/subject/1959195/,忠犬八公物语,剧情,导演:SeijirôKôyama主演:山本圭KeiYamamoto/井川比佐志Hisa...,1987,日本,9.2,151215,174
https://movie.douban.com/subject/1292401/,真爱至上,喜剧剧情爱情,导演:理查德·柯蒂斯RichardCurtis主演:休·格兰特HughGrant/柯林...,2003,英国美国法国,8.6,587953,175
https://movie.douban.com/subject/25773932/,爆裂鼓手,剧情音乐,导演:达米恩·查泽雷DamienChazelle主演:迈尔斯·特勒MilesTeller/...,2014,美国,8.7,450383,176
https://movie.douban.com/subject/2209573/,贫民窟的百万富翁,剧情爱情,导演:丹尼·鲍尔DannyBoyle/洛芙琳·坦丹LoveleenTandan主演:戴夫...,2008,英国,8.6,614866,177
https://movie.douban.com/subject/1293318/,萤火虫之墓,动画剧情战争,导演:高畑勋IsaoTakahata主演:辰己努/白石绫乃/志乃原良子,1988,日本,8.7,345831,178
https://movie.douban.com/subject/1292328/,东邪西毒,剧情动作爱情武侠古装,导演:王家卫KarWaiWong主演:张国荣LeslieCheung/林青霞Brigitte...,1994,中国香港中国台湾,8.6,476315,179
https://movie.douban.com/subject/25895901/,海街日记,剧情家庭,导演:是枝裕和HirokazuKoreeda主演:绫濑遥HarukaAyase/长泽雅美M...,2015,日本,8.8,330626,180
https://movie.douban.com/subject/1978709/,黑天鹅,剧情惊悚,导演:达伦·阿罗诺夫斯基DarrenAronofsky主演:娜塔莉·波特曼Natalie...,2010,美国,8.6,676640,181
https://movie.douban.com/subject/1293181/,惊魂记,悬疑惊悚恐怖,导演:阿尔弗雷德·希区柯克AlfredHitchcock主演:安东尼·博金斯Antho...,1960,美国,9.0,199527,182
https://movie.douban.com/subject/6534248/,无敌破坏王,喜剧动画奇幻冒险,导演:瑞奇·莫尔RichMoore主演:约翰·C·赖利JohnC.Reilly/萨拉...,2012,美国,8.7,426134,183
https://movie.douban.com/subject/4848115/,你看起来好像很好吃,剧情动画儿童,导演:藤森雅也MasayaFujimori主演:山口胜平KappeiYamaguchi/爱河...,2010,日本,8.9,272132,184
https://movie.douban.com/subject/1291578/,冰川时代,喜剧动画冒险,导演:卡洛斯·沙尔丹哈CarlosSaldanha/克里斯·韦奇ChrisWedge主演...,2002,美国,8.6,503516,185
https://movie.douban.com/subject/27010768/,寄生虫,剧情喜剧,导演:奉俊昊Joon-hoBong主演:宋康昊Kang-hoSong/李善均Seon-gyun...,2019,韩国,8.7,1094128,186
https://movie.douban.com/subject/27622447/,小偷家族,剧情犯罪家庭,导演:是枝裕和HirokazuKoreeda主演:中川雅也LilyFranky/安藤樱Sa...,2018,日本,8.7,663364,187
https://movie.douban.com/subject/1300374/,绿里奇迹,犯罪剧情奇幻悬疑,导演:FrankDarabont主演:汤姆·汉克斯TomHanks/大卫·摩斯DavidM...,1999,美国,8.9,237564,188
https://movie.douban.com/subject/1291870/,雨人,剧情,导演:巴瑞·莱文森BarryLevinson主演:达斯汀·霍夫曼DustinHoffman...,1988,美国,8.7,334053,189
https://movie.douban.com/subject/1309055/,哈利·波特与火焰杯,悬疑奇幻冒险,导演:迈克·内威尔MikeNewell主演:丹尼尔·雷德克里夫DanielRadclif...,2005,英国美国,8.6,442193,190
https://movie.douban.com/subject/10808442/,爱在午夜降临前,剧情爱情,导演:理查德·林克莱特RichardLinklater主演:伊桑·霍克EthanHawke...,2013,美国希腊,8.8,277442,191
https://movie.douban.com/subject/1309163/,恋恋笔记本,剧情爱情,导演:尼克·卡索维茨NickCassavetes主演:瑞恩·高斯林RyanGosling/...,2004,美国,8.5,528441,192
https://movie.douban.com/subject/1862151/,疯狂的石头,喜剧犯罪,导演:宁浩HaoNing主演:郭涛TaoGuo/刘桦HuaLiu/连晋TeddyLin,2006,中国大陆中国香港,8.5,645273,193
https://movie.douban.com/subject/3011051/,恐怖游轮,剧情悬疑惊悚,导演:克里斯托弗·史密斯ChristopherSmith主演:梅利莎·乔治Melissa...,2009,英国澳大利亚,8.5,637033,194
https://movie.douban.com/subject/26787574/,奇迹男孩,剧情儿童家庭,导演:斯蒂芬·卓博斯基StephenChbosky主演:雅各布·特伦布莱JacobTr...,2017,美国中国香港,8.6,461025,195
https://movie.douban.com/subject/1293460/,雨中曲,喜剧歌舞爱情,导演:斯坦利·多南StanleyDonen/吉恩·凯利GeneKelly主演:吉恩·...,1952,美国,9.0,165804,196
https://movie.douban.com/subject/1307811/,魔女宅急便,动画奇幻冒险,导演:宫崎骏HayaoMiyazaki主演:高山南MinamiTakayama/佐久间玲Re...,1989,日本,8.7,369514,197
https://movie.douban.com/subject/1297518/,九品芝麻官,剧情喜剧古装,导演:王晶JingWong主演:周星驰StephenChow/吴孟达ManTatNg/...,1994,中国香港中国大陆,8.6,475378,198
https://movie.douban.com/subject/26430107/,二十二,纪录片,导演:郭柯KeGuo主演:,2015,中国大陆,8.7,236117,199
https://movie.douban.com/subject/25980443/,海边的曼彻斯特,剧情家庭,导演:肯尼斯·罗纳根KennethLonergan主演:卡西·阿弗莱克CaseyAffle...,2016,美国,8.6,388160,200
https://movie.douban.com/subject/1296909/,虎口脱险,喜剧战争,导演:杰拉尔·乌里GérardOury主演:路易·德·菲耐斯LouisdeFunès...,1966,法国英国,8.9,190867,201
https://movie.douban.com/subject/25724855/,房间,剧情家庭,导演:伦尼·阿伯拉罕森LennyAbrahamson主演:布丽·拉尔森BrieLarson...,2015,爱尔兰加拿大英国美国,8.8,315294,202
https://movie.douban.com/subject/1302827/,人工智能,剧情科幻,导演:史蒂文·斯皮尔伯格StevenSpielberg主演:海利·乔·奥斯蒙Haley...,2001,美国英国,8.7,352822,203
https://movie.douban.com/subject/1292226/,2001太空漫游,科幻惊悚冒险,导演:斯坦利·库布里克StanleyKubrick主演:凯尔·杜拉KeirDullea/...,1968,英国美国,8.8,233707,204
https://movie.douban.com/subject/1828115/,色，戒,剧情爱情情色,导演:李安AngLee主演:梁朝伟TonyLeungChiuWai/汤唯WeiTang/...,2007,中国台湾中国大陆美国中国香港,8.5,559158,205
https://movie.douban.com/subject/1308857/,可可西里,剧情犯罪,导演:陆川ChuanLu主演:多布杰Duobujie/张磊LeiZhang/亓亮QiL...,2004,中国大陆中国香港,8.8,237100,206
https://movie.douban.com/subject/1293908/,城市之光,喜剧剧情爱情,导演:CharlesChaplin主演:查理·卓别林CharlesChaplin/弗吉尼亚·...,1931,美国,9.3,106341,207
https://movie.douban.com/subject/1291879/,罗生门,剧情犯罪悬疑,导演:黑泽明AkiraKurosawa主演:三船敏郎ToshirôMifune/京町子...,1950,日本,8.8,244960,208
https://movie.douban.com/subject/1291844/,终结者2：审判日,动作科幻,导演:詹姆斯·卡梅隆JamesCameron主演:阿诺·施瓦辛格ArnoldSchwarz...,1991,美国法国,8.7,280019,209
https://movie.douban.com/subject/4739952/,初恋这件小事,剧情喜剧爱情,导演:普特鹏·普罗萨卡·那·萨克那卡林PuttipongPromsakaNaSakolnakorn/华森·波克彭...,2010,泰国,8.4,828231,210
https://movie.douban.com/subject/1293964/,魂断蓝桥,剧情爱情战争,导演:茂文·勒鲁瓦MervynLeRoy主演:费雯·丽VivienLeigh/罗伯特·...,1940,美国,8.8,223456,211
https://movie.douban.com/subject/1867345/,遗愿清单,冒险喜剧剧情,导演:罗伯·莱纳RobReiner主演:杰克·尼科尔森JackNicholson/摩根...,2007,美国,8.7,317053,212
https://movie.douban.com/subject/1292329/,牯岭街少年杀人事件,剧情犯罪,导演:杨德昌EdwardYang主演:张震ChenChang/杨静怡LisaYang/张...,1991,中国台湾,8.9,207920,213
https://movie.douban.com/subject/27059130/,大佛普拉斯,剧情喜剧,导演:黄信尧Hsin-yaoHuang主演:庄益增YizengZhuang/陈竹昇Chu-sh...,2017,中国台湾,8.7,323679,214
https://movie.douban.com/subject/5300054/,波西米亚狂想曲,剧情传记同性音乐,导演:布莱恩·辛格BryanSinger主演:拉米·马雷克RamiMalek/本·哈...,2018,英国美国,8.7,462159,215
https://movie.douban.com/subject/3075287/,源代码,科幻悬疑惊悚,导演:邓肯·琼斯DuncanJones主演:杰克·吉伦哈尔JakeGyllenhaal/...,2011,美国加拿大,8.5,663208,216
https://movie.douban.com/subject/1292287/,新龙门客栈,动作爱情武侠古装,导演:李惠民RaymondLee主演:张曼玉MaggieCheung/林青霞Brigitte...,1992,中国香港中国大陆,8.6,354062,217
https://movie.douban.com/subject/1303394/,青蛇,剧情爱情奇幻古装,导演:徐克HarkTsui主演:张曼玉MaggieCheung/王祖贤JoeyWang/...,1993,中国香港中国大陆,8.6,411315,218
https://movie.douban.com/subject/3443389/,海洋,纪录片,导演:雅克·贝汉JacquesPerrin/雅克·克鲁奥德JacquesCluzaud主演:...,2009,法国瑞士西班牙美国阿联酋,9.1,137915,219
https://movie.douban.com/subject/1438652/,无耻混蛋,剧情犯罪,导演:QuentinTarantino主演:布拉德·皮特BradPitt/梅拉尼·罗兰M...,2009,德国美国,8.6,383316,220
https://movie.douban.com/subject/1295865/,燃情岁月,剧情爱情战争西部,导演:爱德华·兹威克EdwardZwick主演:布拉德·皮特BradPitt/安东...,1994,美国,8.8,235160,221
https://movie.douban.com/subject/3592854/,疯狂的麦克斯4：狂暴之路,动作科幻冒险,导演:乔治·米勒GeorgeMiller主演:汤姆·哈迪TomHardy/查理兹·塞...,2015,澳大利亚南非美国,8.6,416006,222
https://movie.douban.com/subject/1428175/,血钻,剧情惊悚冒险,导演:爱德华·兹威克EdwardZwick主演:莱昂纳多·迪卡普里奥Leonardo...,2006,美国德国英国,8.7,291772,223
https://movie.douban.com/subject/2222996/,步履不停,剧情家庭,导演:是枝裕和HirokazuKoreeda主演:阿部宽HiroshiAbe/夏川结衣Yu...,2008,日本,8.8,211609,224
https://movie.douban.com/subject/1937946/,穿越时空的少女,剧情爱情科幻动画,导演:细田守MamoruHosoda主演:仲里依纱RiisaNaka/石田卓也Takuya...,2006,日本,8.6,319729,225
https://movie.douban.com/subject/1308767/,谍影重重2,动作悬疑惊悚,导演:保罗·格林格拉斯PaulGreengrass主演:马特·达蒙MattDamon/...,2004,美国德国,8.7,287345,226
https://movie.douban.com/subject/1305690/,阿飞正传,犯罪剧情爱情,导演:王家卫KarWaiWong主演:张国荣LeslieCheung/张曼玉MaggieC...,1990,中国香港,8.5,398917,227
https://movie.douban.com/subject/25807345/,彗星来的那一夜,科幻悬疑惊悚,导演:詹姆斯·沃德·布柯特JamesWardByrkit主演:艾米丽·芭尔多尼Em...,2013,美国英国,8.5,416260,228
https://movie.douban.com/subject/1419936/,战争之王,剧情犯罪,导演:安德鲁·尼科尔AndrewNiccol主演:尼古拉斯·凯奇NicolasCage/...,2005,美国法国,8.7,284918,229
https://movie.douban.com/subject/2363506/,地球上的星星,剧情儿童家庭,导演:阿米尔·汗AamirKhan主演:达席尔·萨法瑞DarsheelSafary/阿...,2007,印度,8.9,168093,230
https://movie.douban.com/subject/26614893/,完美陌生人,剧情喜剧,导演:保罗·格诺维瑟PaoloGenovese主演:马可·贾利尼MarcoGiallini...,2016,意大利,8.5,440760,231
https://movie.douban.com/subject/1304102/,谍影重重,动作悬疑惊悚,导演:道格·里曼DougLiman主演:马特·达蒙MattDamon/弗兰卡·波坦...,2002,美国德国捷克,8.6,343392,232
https://movie.douban.com/subject/1760622/,香水,剧情犯罪奇幻,导演:汤姆·提克威TomTykwer主演:本·卫肖BenWhishaw/艾伦·瑞克...,2006,德国法国西班牙美国,8.5,455686,233
https://movie.douban.com/subject/1310177/,东京教父,剧情喜剧动画,导演:今敏SatoshiKon主演:江守彻ToruEmori/梅垣义明YoshiakiUme...,2003,日本,9.0,140422,234
https://movie.douban.com/subject/1307106/,无间道2,动作犯罪剧情惊悚,导演:刘伟强/麦兆辉主演:陈冠希/余文乐/曾志伟,2003,中国香港,8.6,329052,235
https://movie.douban.com/subject/1291568/,东京物语,剧情家庭,导演:小津安二郎YasujirôOzu主演:笠智众ChishûRyû/原节...,1953,日本,9.2,105150,236
https://movie.douban.com/subject/1300117/,千钧一发,剧情科幻惊悚,导演:安德鲁·尼科尔AndrewNiccol主演:伊桑·霍克EthanHawke/乌玛...,1997,美国,8.8,207174,237
https://movie.douban.com/subject/2213597/,朗读者,剧情爱情,导演:史蒂芬·戴德利StephenDaldry主演:凯特·温丝莱特KateWinslet...,2008,美国德国,8.6,391417,238
https://movie.douban.com/subject/1304141/,黑客帝国2：重装上阵,动作科幻,导演:AndyWachowski/LarryWachowski主演:基努·里维斯KeanuReeves...,2003,美国澳大利亚,8.6,301596,239
https://movie.douban.com/subject/6874403/,再次出发之纽约遇见你,喜剧爱情音乐,导演:约翰·卡尼JohnCarney主演:凯拉·奈特莉KeiraKnightley/马克...,2013,美国,8.6,341154,240
https://movie.douban.com/subject/1959877/,崖上的波妞,动画奇幻冒险,导演:宫崎骏HayaoMiyazaki主演:奈良柚莉爱YuriaNara/土井洋辉Hir...,2008,日本,8.5,370655,241
https://movie.douban.com/subject/25921812/,驴得水,剧情喜剧,导演:周申ShenZhou/刘露LuLiu主演:任素汐SuxiRen/大力DaLi...,2016,中国大陆,8.3,744512,242
https://movie.douban.com/subject/5908478/,我爱你,剧情爱情,导演:秋昌民Chang-minChoo主演:宋在河Jae-hoSong/李顺载Soon-jae...,2011,韩国,9.1,128876,243
https://movie.douban.com/subject/1292528/,猜火车,剧情犯罪,导演:丹尼·博伊尔DannyBoyle主演:伊万·麦克格雷格EwanMcGregor/...,1996,英国,8.5,357979,244
https://movie.douban.com/subject/2297265/,浪潮,剧情惊悚,导演:丹尼斯·甘塞尔DennisGansel主演:尤尔根·沃格尔JürgenVogel...,2008,德国,8.7,221632,245
https://movie.douban.com/subject/25954475/,聚焦,剧情传记,导演:托马斯·麦卡锡ThomasMcCarthy主演:马克·鲁弗洛MarkRuffalo/...,2015,美国,8.8,229109,246
https://movie.douban.com/subject/26393561/,小萝莉的猴神大叔,剧情喜剧动作,导演:卡比尔·汗KabirKhan主演:萨尔曼·汗SalmanKhan/哈莎莉·马...,2015,印度,8.4,401155,247
https://movie.douban.com/subject/1397546/,追随,犯罪悬疑惊悚,导演:克里斯托弗·诺兰ChristopherNolan主演:杰里米·西奥伯德Jeremy...,1998,英国,8.9,148208,248
https://movie.douban.com/subject/1291824/,黑鹰坠落,动作历史战争,导演:雷德利·斯科特RidleyScott主演:乔什·哈奈特JoshHartnett/...,2001,美国英国,8.7,237055,249
